"DateTime","Players","Players Trend","Twitch Viewers"
"2021-05-29 20:40:00",20006,15223.654968584657,4571
"2021-05-29 20:50:00",20078,15214.938340498236,5289
"2021-05-29 21:00:00",20242,15206.643353174604,5460
"2021-05-29 21:10:00",20419,15199.806706073634,6778
"2021-05-29 21:20:00",20663,15194.014743165784,7239
"2021-05-29 21:30:00",20675,15188.81237599206,7782
"2021-05-29 21:40:00",20762,15185.16253306878,8347
"2021-05-29 21:50:00",20775,15181.57488012566,8485
"2021-05-29 22:00:00",20661,15178.337260251323,8711
"2021-05-29 22:10:00",20477,15174.927200451939,8895
"2021-05-29 22:20:00",20203,15171.012097663137,8971
"2021-05-29 22:30:00",20184,15168.223172949734,9262
"2021-05-29 22:40:00",20066,15165.325837742505,9471
"2021-05-29 22:50:00",19870,15162.535852072311,9433
